Motility,Gram staining,Aerophilicity,Extreme environment tolerance,Biofilm formation,Animal pathogenicity,Biosafety level,Health association,Host association,Plant pathogenicity,Spore formation,Hemolysis,Cell shape,Member of WA subset,sample
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_013520985.1_ASM1352098v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900105865.1_IMG-taxon_2634166335_annotated_assembly_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCF_001457635.1_NCTC7465_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_007830095.1_ASM783009v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_009192945.1_ASM919294v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_012396305.1_ASM1239630v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_000738775.1_ASM73877v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_900116445.1_IMG-taxon_2671180117_annotated_assembly_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_004114975.1_ASM411497v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_004114915.1_ASM411491v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_004114535.1_ASM411453v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_024347395.1_ASM2434739v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_033042455.1_ASM3304245v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCA_900638065.1_55685_A01_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_010728525.1_ASM1072852v1_genomic.fasta
FALSE,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_900475975.1_46931_F01_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_003026495.1_ASM302649v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000695745.1_Vshiloi354_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_003330745.1_ASM333074v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_000961515.1_ASM96151v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCF_030732225.1_ASM3073222v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_022370755.2_ASM2237075v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_017573545.1_ASM1757354v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_000802305.1_ASM80230v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_003545815.1_ASM354581v1_genomic.fasta
FALSE,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_900475595.1_44343_G01_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_900188105.1_IMG-taxon_2724679706_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_020731565.1_ASM2073156v1_genomic.fasta
FALSE,gram stain positive,NA,TRUE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_009734005.1_ASM973400v2_genomic.fasta
FALSE,gram stain positive,NA,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_014844195.1_ASM1484419v1_genomic.fasta
FALSE,gram stain positive,NA,TRUE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_002278015.2_ASM227801v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002949635.1_ASM294963v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,coccus,TRUE,GCA_000786195.1_ASM78619v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_024347555.1_ASM2434755v1_genomic.fasta
FALSE,gram stain positive,NA,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCF_002441715.1_ASM244171v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCA_016863435.1_ASM1686343v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_003711845.1_ASM371184v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002504085.1_ASM250408v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCF_003664125.1_ASM366412v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCF_001465835.2_ASM146583v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_900638135.1_56433_G01_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_900166965.1_P.piscicola_NCCB100098T_SPAdes_Prokka_EMBL_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_016858235.1_ASM1685823v1_genomic.fasta
FALSE,gram stain negative,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002727125.1_ASM272712v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_027941855.1_ASM2794185v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002885955.2_ASM288595v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_032084425.1_ASM3208442v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_002151505.1_ASM215150v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_019396925.1_ASM1939692v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,coccus,TRUE,GCA_022664405.1_ASM2266440v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 3,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_022221345.1_ASM2222134v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_001059235.1_ASM105923v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_900637055.1_46837_E02_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_013267435.1_ASM1326743v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_900095885.1_Daq1742_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCA_900067125.1_ASM90006712v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,TRUE,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_017086525.1_ASM1708652v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_011604665.2_ASM1160466v2_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_011516645.4_ASM1151664v4_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000284275.1_ASM28427v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_018739485.1_ASM1873948v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_022374895.2_ASM2237489v2_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_003337355.1_ASM333735v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_002797535.1_ASM279753v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900129245.1_IMG-taxon_2695420930_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_006228125.1_ASM622812v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002982115.1_ASM298211v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_016859165.1_ASM1685916v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_014961685.1_ASM1496168v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_029537415.1_ASM2953741v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_018417495.1_ASM1841749v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002119445.1_ASM211944v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_014204535.1_ASM1420453v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_000750005.2_ASM75000v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_014204755.1_ASM1420475v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,tail,TRUE,GCF_001700515.1_ASM170051v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001547935.1_ASM154793v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_900142985.1_IMG-taxon_2695420919_annotated_assembly_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCF_003176735.1_ASM317673v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002158995.1_ASM215899v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002243495.1_ASM224349v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_014207535.1_ASM1420753v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_010731295.1_ASM1073129v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025823025.1_ASM2582302v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025823315.1_ASM2582331v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_014197255.1_ASM1419725v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCF_007829925.1_ASM782992v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001418565.1_ASM141856v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_002976475.1_ASM297647v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,TRUE,TRUE,NA,tail,TRUE,GCF_036346855.1_ASM3634685v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,TRUE,TRUE,NA,tail,TRUE,GCF_002154675.1_ASM215467v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001660045.1_ASM166004v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_022870905.1_ASM2287090v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_014654365.1_ASM1465436v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,NA,FALSE,TRUE,NA,NA,TRUE,GCA_014203695.1_ASM1420369v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002993325.1_ASM299332v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001703635.1_ASM170363v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,TRUE,NA,bacillus,TRUE,GCF_028622115.1_ASM2862211v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002086915.1_ASM208691v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001641695.1_ASM164169v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001050305.1_ASM105030v1_genomic.fasta
TRUE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_014217625.1_ASM1421762v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_001886195.1_ASM188619v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003855395.1_ASM385539v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001718955.1_ASM171895v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001718335.1_ASM171833v1_genomic.fasta
TRUE,gram stain positive,anaerobic,TRUE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,NA,TRUE,GCF_002865995.1_ASM286599v1_genomic.fasta
FALSE,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,NA,TRUE,GCA_900094835.1_IMG-taxon_2615840608_annotated_assembly_genomic.fasta
TRUE,gram stain positive,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_001020205.1_ASM102020v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCA_021276285.1_ASM2127628v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCF_003614975.1_ASM361497v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,NA,FALSE,NA,bacillus,TRUE,GCF_003602095.1_ASM360209v1_genomic.fasta
FALSE,gram stain positive,facultatively anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCF_001891125.1_ASM189112v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_003010965.1_ASM301096v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,TRUE,TRUE,NA,tail,TRUE,GCA_014651055.1_ASM1465105v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001722355.1_ASM172235v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002310795.1_ASM231079v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,FALSE,FALSE,biosafety level 1,NA,FALSE,TRUE,FALSE,NA,bacillus,TRUE,GCF_002504265.1_ASM250426v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_016064815.1_ASM1606481v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_008831075.1_ASM883107v1_genomic.fasta
TRUE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_016939435.1_ASM1693943v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_010731875.1_ASM1073187v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_010731895.1_ASM1073189v1_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002906655.1_ASM290665v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_013087515.1_ASM1308751v1_genomic.fasta
TRUE,gram stain negative,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_003939025.1_ASM393902v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_003054555.1_ASM305455v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_030409635.1_ASM3040963v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_005862185.2_ASM586218v2_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_002081795.1_ASM208179v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025821485.1_ASM2582148v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014205135.1_ASM1420513v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_021117385.1_ASM2111738v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_000764645.1_ASM76464v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014217565.1_ASM1421756v1_genomic.fasta
TRUE,NA,anaerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_000968375.1_ASM96837v1_genomic.fasta
FALSE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_902813205.1_Bartonella_capreoli_DSM_21569_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003148905.1_ASM314890v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_008329645.1_ASM832964v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_016605985.1_ASM1660598v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_002310295.2_ASM231029v2_genomic.fasta
TRUE,gram stain negative,NA,FALSE,NA,TRUE,biosafety level 1,NA,NA,TRUE,FALSE,NA,bacillus,TRUE,GCF_001267535.1_ASM126753v1_genomic.fasta
TRUE,gram stain negative,aerobic,TRUE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_001411475.1_ASM141147v1_genomic.fasta
TRUE,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,NA,FALSE,NA,bacillus,TRUE,GCA_019047765.1_ASM1904776v1_genomic.fasta
FALSE,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001050015.1_Mycobacterium_malmesburii_WCM_7299_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 2,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_021172025.1_ASM2117202v1_genomic.fasta
FALSE,gram stain positive,anaerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCA_900067155.1_ASM90006715v1_genomic.fasta
FALSE,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_029639405.1_ASM2963940v1_genomic.fasta
